;id;id_original;data_set_original;data_set;ano;data;region;soil.classes;textura;local;SRC;EPGS;X;id_original.1;coord_x;coord_y;geology;landuse_field;clay;silt;sand;top;bottom;DC;WCc;WCt;twi;lulc_mapbiomas;bio12c2;bio15c2;bio1c2;bio3c2;bio7c2;rKao;rGoe;rHem;Organics_1;Organics_2;Organics_3;Organics_4;Organics_5;Organics_6;Organics_7;Organics_8;Organics_9;Organics_10;Organics_11;Organics_12;Organics_13;Organics_14;Organics_15;Organics_16;Organics_17;Organics_18;Organics_19;Organics_20;Organics_21;Organics_22;Organics_23;Organics_24;Water_25;Water_26;Water_27;Water_28;Water_29;Hydroxyl_30;Hydroxyl_31;Hydroxyl_32
40;80;40;BD1;BD1;2013;06/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;40;-54.385835;-28.028141;AV;AA;63;28;9;0;5;2.59;2.03;2.41;9.404131889;Farming;1843;9.652236938;19.36249924;53.47859192;21.80000114;0.049518268;0.472220167;0.5809878;0.00874658;0.007228961;0.005312983;0.015684984;0.005603421;0.099450527;0.000835947;0.005837814;0.005627663;0.005235929;0.002077425;0.023025652;0.02482429;0.014295529;0.005891539;0.01945891;0.00448305;0.018204585;0.005837814;1.782723571;0.690879434;0.012777992;0.018249521;0.064852073;0.072333868;0.005527081;0.011845421;0.005713121;0.017095909;0.003763575;0.013221718;0.003609986
41;82;41;BD1;BD1;2013;07/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;41;-54.396411;-28.029504;AV;AA;61;25;14;0;5;3.23;2.09;2.61;9.905160904;Farming;1841;9.698101044;19.41250038;53.40214157;21.79999924;0.045586374;0.318095276;0.433850765;0.008372655;0.005978595;0.005333722;0.007139311;0.007522949;0.064727757;0.001198362;0.008296873;0.003297431;0.006495557;0.006157285;0.008273256;0.015053507;0.024095561;0.006527287;0.010305209;0.005146494;0.008519314;0.008296873;1.527973315;0.341690281;0.014428359;0.015598409;0.096325338;0.086360695;0.004171902;0.006445818;0.006896776;0.010703669;0.00137731;0.014679274;0.004739287
42;84;42;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;42;-54.398537;-28.034493;AV;AA;54;32;14;0;5;3.05;2.15;2.79;9.76819706;Farming;1838;9.620351791;19.46666718;53.44036865;21.79999924;0.069789683;0.519120744;0.630758538;0.004862323;0.009490767;0.010037582;0.017720856;0.006244064;0.139471406;0.001465681;0.006502903;0.006999495;0.007424423;0.00438667;0.013431807;0.012533118;0.039764242;0.003734861;0.009143721;0.005397606;0.038059399;0.006502903;1.335664233;0.423446417;0.010259528;0.005149599;0.067345361;0.071142425;0.003258055;0.013201748;0.005898339;0.021867069;0.001604326;0.007956804;0.005298978
43;86;43;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;43;-54.402401;-28.04273;AV;AA;49;42;9;0;5;2.76;2.32;2.5;9.579860687;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.042499112;0.649879784;0.764703184;0.005262552;0.011287151;0.006161567;0.012027851;0.002237648;0.09756581;0.001495225;0.004788693;0.008585028;0.00480144;0.004983326;0.014141759;0.030026155;0.027580512;0.004157144;0.014519885;0.004511279;0.031291825;0.004788693;1.452828729;0.43599312;0.007214445;0.001802084;0.086401096;0.086538708;0.002903549;0.004825507;0.005957739;0.018403739;0.006572917;0.016142341;0.004529509
44;88;44;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;44;-54.395682;-28.032653;AV;AA;59;27;14;0;5;3.59;2.2;2.66;10.13882446;Farming;1841;9.698101044;19.41250038;53.40214157;21.79999924;0.045188356;0.423728433;0.522505752;0.007098852;0.008869393;0.00525782;0.010528492;0.004251986;0.130591621;0.001946497;0.006255641;0.00458996;0.010572743;0.010339261;0.010198817;0.010291797;0.037409281;0.004224094;0.003386962;0.001795049;0.034217214;0.006255641;1.676382942;0.763774804;0.01786786;0.003259078;0.080593103;0.097584539;0.004663204;0.005537571;0.007390927;0.013035681;0.001849035;0.013649525;0.002264204
45;90;45;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;45;-54.397367;-28.039847;AV;AA;56;35;9;0;5;3.14;2.2;2.91;9.546426773;Farming;1838;9.620351791;19.46666718;53.44036865;21.79999924;0.05470547;0.52599424;0.662769535;0.006438908;0.009270347;0.006042873;0.009205552;0.005012912;0.127590794;0.002312954;0.008185945;0.00494311;0.009173529;0.003738759;0.009889972;0.022207643;0.025549173;0.001357523;0.007552016;0.00249562;0.026897607;0.008185945;1.691017111;0.538012392;0.020835806;0.010828527;0.077847717;0.085297418;0.002664509;0.008404113;0.007369386;0.014235016;0.002633466;0.014221238;0.002372966
46;92;46;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;46;-54.391155;-28.033242;AV;AA;59;31;10;0;5;1.83;1.62;1.28;9.963181496;Farming;1843;9.652236938;19.36249924;53.47859192;21.80000114;0.072304795;0.554714909;0.746993303;0.006132055;0.00633349;0.01037242;0.023813659;0.006516538;0.083495756;0.001691327;0.007059289;0.007541574;0.011043033;0.007573606;0.008682695;0.021081387;0.069103673;0.007268127;0.014586659;0.003142077;0.04588965;0.007059289;2.073694013;0.663015044;0.014015142;0.004572052;0.094967665;0.149680835;0.005361922;0.003843909;0.008359807;0.013374664;0.00376396;0.01405608;0.002184096
47;94;47;BD1;BD1;2013;07/09/2013;R1;GX;argilosa;girua;wgs84;EPSG:4326;NA;47;-54.398264;-28.029561;AV;HE;41;53;6;0;5;2.7;1.91;2.51;9.796760559;Grassland;1841;9.698101044;19.41250038;53.40214157;21.79999924;0.025362499;0.105547451;0.044165567;0.004005094;0.006089923;0.003131311;0.00465106;0.001829239;0.18911902;0.002382166;0.004034946;0.005444588;0.001508161;0.004277248;0.0032375;0.005799959;0.05751151;0.001840569;0.003444232;0.001949913;0.011479813;0.004034946;0.711432805;1.812912206;0.015853373;0.003990835;0.023127153;0.14462632;0.006440774;0.001998394;0.001431543;0.011609443;0.002180213;0.012098862;0.007970632
48;96;48;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;48;-54.401959;-28.040276;AV;AA;52;39;9;0;5;2.05;1.62;1.9;9.586672783;Farming;1834;9.565192223;19.51250076;53.40214157;21.79999924;0.096770461;0.506627264;0.695794459;0.003615208;0.006810144;0.006464304;0.018808702;0.00263613;0.042935199;0.001204392;0.008360937;0.010761088;0.005502436;0.008709233;0.012801975;0.016145023;0.071637133;0.002978424;0.002081345;0.006448934;0.029378932;0.008360937;1.705836009;0.522392379;0.014580493;0.005013465;0.140328467;0.11294891;0.004812898;0.017324761;0.005083113;0.028231847;0.003963556;0.014956594;0.005339469
49;98;49;BD1;BD1;2013;07/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;49;-54.394036;-28.034767;AV;AA;61;26;13;0;5;2.8;1.97;2.57;10.23659611;Farming;1838;9.620351791;19.46666718;53.44036865;21.79999924;0.073855114;0.80476623;1.009234159;0.008146623;0.005846207;0.005351768;0.036655576;0.008977738;0.103665469;0.002016611;0.009085341;0.004749169;0.006441307;0.006464161;0.01627567;0.016687326;0.053724826;0.002884445;0.017774587;0.004097253;0.037883414;0.009085341;1.603536036;0.614898393;0.021434283;0.005392056;0.106650203;0.141212314;0.007050824;0.008768631;0.005377473;0.01349944;0.005310957;0.011532858;0.004672615
50;100;50;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;50;-54.400059;-28.043914;AV;AA;54;35;11;0;5;3.26;2.49;2.93;9.503193855;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.040646176;0.309677458;0.422745229;0.007759988;0.013793424;0.008622787;0.011669859;0.00737151;0.062296845;0.002726312;0.006733997;0.006030708;0.007832691;0.005302241;0.013974332;0.020209939;0.033024869;0.004095716;0.014981517;0.004528441;0.041355596;0.006733997;1.661232925;0.457635566;0.022473584;0.005231569;0.046807284;0.087079418;0.00283063;0.013629748;0.005248403;0.018016636;0.003671703;0.018185174;0.006576604
51;101;51;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;51;-54.401918;-28.04446;AV;AA;52;36;12;0;5;3.3;3.02;2.95;9.607782364;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.05402444;0.348716766;0.481087708;0.0049601;0.007177105;0.00508334;0.01284162;0.003514273;0.050454459;0.002184618;0.009186945;0.008636258;0.00564883;0.006037701;0.007701356;0.015963555;0.028315861;0.00428444;0.008878372;0.003532813;0.019231558;0.009186945;1.283553165;0.606072353;0.012740964;0.002923325;0.086182223;0.084730884;0.004358855;0.012071785;0.006227369;0.020987515;0.002518894;0.010092779;0.004249102
52;102;52;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;52;-54.403919;-28.044604;AV;AA;56;32;12;0;5;2.21;2.32;2.08;9.715849876;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.046795101;0.674349112;0.789098738;0.005321151;0.011262044;0.008473366;0.025288052;0.0071882;0.192304452;0.001689584;0.012918808;0.011864399;0.008424991;0.002955139;0.01230329;0.012857941;0.048094852;0.004366511;0.01563334;0.004814544;0.044416956;0.012918808;1.794923314;0.846884571;0.029501013;0.011765988;0.076824538;0.106178193;0.006383518;0.01114265;0.008501376;0.016774751;0.002208162;0.018175833;0.005754313
53;103;53;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;53;-54.402607;-28.045764;AV;AA;50;39;11;0;5;2.76;2.49;2.28;9.70416832;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.044027723;0.357191578;0.449320452;0.002855213;0.018127651;0.005613679;0.009775641;0.005815457;0.115001766;0.001844889;0.017969788;0.008660641;0.004072744;0.007337582;0.009895537;0.024921927;0.036412648;0.004488343;0.014042831;0.005658185;0.022202759;0.017969788;1.456819328;1.090537636;0.011815548;0.009597053;0.108254724;0.105259771;0.008636926;0.0133092;0.00620057;0.014273818;0.001197273;0.010210028;0.004269418
54;105;54;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;54;-54.404034;-28.047448;AV;AA;52;37;11;0;5;3.42;3.02;2.81;9.784545898;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.036162056;0.538458176;0.623472913;0.00230173;0.009817638;0.007541163;0.012516843;0.004787084;0.175899443;0.002521646;0.004626445;0.007118263;0.004550955;0.006485088;0.009898308;0.022673967;0.047691965;0.003902674;0.009620679;0.005489078;0.028322335;0.004626445;1.271220543;1.657119301;0.019643719;0.007140396;0.114724283;0.112584164;0.012759829;0.004335364;0.004064666;0.010850126;0.004493131;0.014776229;0.005390777
55;108;55;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;55;-54.403149;-28.047826;AV;AA;51;35;14;0;5;2.74;2.26;2.18;9.813526154;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.099095918;0.887733776;1.070301861;0.009315408;0.008888239;0.004529815;0.003876601;0.009927145;0.137738877;0.001735349;0.007764462;0.017202128;0.012644255;0.005569087;0.006828363;0.026539282;0.043429911;0.00375854;0.006435112;0.007228671;0.02289095;0.007764462;1.941575879;1.096840452;0.022924079;0.005865349;0.14653432;0.123589482;0.008784916;0.005071064;0.011674217;0.020338698;0.005207494;0.013923545;0.002840427
56;109;56;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;56;-54.405474;-28.048155;AV;AA;51;37;12;0;5;2.77;2.03;2.17;9.912637711;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.08594221;0.760344587;0.842689289;0.00486909;0.005441945;0.007727443;0.010918654;0.00352778;0.066335023;0.001737619;0.006046395;0.010590585;0.004995101;0.008032928;0.008830777;0.024387072;0.051141514;0.002660016;0.014375447;0.002727394;0.0341599;0.006046395;2.041060541;1.380653937;0.022385253;0.005737082;0.072189597;0.133123789;0.006069548;0.005124935;0.004949179;0.017946304;0.005500421;0.014767321;0.004830402
57;111;57;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;57;-54.407125;-28.047504;AV;AA;56;31;13;0;5;3.07;2.73;2.59;9.930940628;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.054107444;0.92205234;1.048477185;0.002912157;0.013489385;0.005405445;0.009629019;0.002779908;0.189350851;0.001749505;0.003899563;0.010827978;0.006530696;0.00729832;0.007664448;0.012225647;0.045928037;0.002473377;0.009556423;0.005477394;0.027092152;0.003899563;0.961062405;1.847861133;0.01391179;0.004258067;0.127181571;0.117576537;0.002162783;0.008182755;0.006352341;0.021326635;0.003353627;0.014172347;0.005701172
58;113;58;BD1;BD1;2013;07/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;58;-54.407185;-28.045932;AV;AA;62;30;8;0;5;3.68;3.9;2.7;10.01878166;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.054499073;0.614232433;0.701411227;0.00812629;0.010392244;0.007773819;0.009025079;0.006089238;0.057814362;0.00184285;0.004679887;0.007121929;0.00681765;0.003357439;0.009335351;0.016682321;0.048263208;0.00285965;0.008385908;0.005206011;0.039904593;0.004679887;1.255612455;0.351019281;0.02246817;0.011999941;0.103869064;0.154660822;0.004646449;0.011312556;0.008093073;0.017051614;0.003944818;0.013507648;0.004349715
59;115;59;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;59;-54.40542;-28.046636;AV;AA;54;38;8;0;5;3.4;3.02;2.67;9.868606567;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.031936352;0.349832647;0.441230775;0.002995522;0.008940896;0.006906736;0.014519782;0.004278012;0.065599194;0.001795873;0.008839325;0.009848901;0.005108253;0.004259306;0.01000138;0.021915343;0.059582563;0.005813803;0.017607005;0.00216689;0.02566678;0.008839325;1.660320605;0.617350892;0.013079591;0.009596355;0.099894412;0.120526583;0.008345503;0.00943576;0.007017718;0.016428291;0.002660806;0.014330596;0.002549485
60;117;60;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;60;-54.40431;-28.042651;AV;AA;49;33;18;0;5;2.37;2.02;2.1;9.648180962;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.039024506;0.313275857;0.413740419;0.004881443;0.004818865;0.009167871;0.031397806;0.005641123;0.03631461;0.00225454;0.014734135;0.008329906;0.004858808;0.008023312;0.009254011;0.014738692;0.05468422;0.002493694;0.011991413;0.004062799;0.029515159;0.014734135;1.528357889;0.524739804;0.031007612;0.017379751;0.152667996;0.107221686;0.005580886;0.004942311;0.001633504;0.014652125;0.004586484;0.018845419;0.004867665
61;119;61;BD1;BD1;2013;07/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;61;-54.404755;-28.045535;AV;AA;62;32;6;0;5;3.15;2.84;2.68;9.745716095;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.029141097;0.436960633;0.515313596;0.005103475;0.010316887;0.004631655;0.004134973;0.002455774;0.137160518;0.00194264;0.012290912;0.01359765;0.010293326;0.004641775;0.013278478;0.012660623;0.059262844;0.005681383;0.012947856;0.003451319;0.018794477;0.012290912;1.923155583;0.973699578;0.030636562;0.013676365;0.065449238;0.09655425;0.00674803;0.007474052;0.013995037;0.016236802;0.005546817;0.014228025;0.004945266
62;121;62;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;62;-54.404004;-28.046585;AV;AA;59;28;13;0;5;2.46;2.15;1.97;9.738308907;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.056174933;0.333960591;0.454108945;0.008249528;0.0110568;0.007478619;0.009070883;0.007921808;0.029587848;0.00143055;0.005616254;0.015793153;0.009112636;0.003940302;0.007237568;0.014902137;0.043037716;0.008135845;0.014126539;0.004614912;0.027499742;0.005616254;1.674181177;0.360698261;0.02017545;0.004316514;0.129347903;0.12818728;0.005180508;0.005429586;0.006214116;0.014596459;0.002298015;0.014164984;0.005882156
63;123;63;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;63;-54.408837;-28.045543;AV;AA;56;30;14;0;5;2.6;2.26;2.32;10.13980293;Farming;1833;9.738836288;19.64583397;53.32568741;21.79999924;0.058101572;0.665163977;0.812231135;0.005694872;0.017430046;0.007021833;0.02829183;0.002982879;0.154708924;0.001587607;0.006893069;0.014564142;0.008540129;0.004054607;0.012928237;0.01449552;0.049524355;0.005676559;0.016541364;0.003722391;0.042666059;0.006893069;1.264251635;0.983044778;0.031494798;0.004690165;0.13326851;0.08024243;0.008288583;0.005141;0.007598545;0.016509797;0.002194117;0.014504348;0.006595987
64;125;64;BD1;BD1;2013;07/09/2013;R1;LV;muito argilosa;girua;wgs84;EPSG:4326;NA;64;-54.407979;-28.044177;AV;AA;63;27;10;0;5;3.13;2.55;2.57;9.972103119;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.046072372;0.74704162;0.866760658;0.00978271;0.014431424;0.004629714;0.007835434;0.006190025;0.193631271;0.001235413;0.01531518;0.01002474;0.006613439;0.004031885;0.008142964;0.018860582;0.057773277;0.006287956;0.009606828;0.003197416;0.025522581;0.01531518;1.600001565;2.116836057;0.021785626;0.008845987;0.159568719;0.119226554;0.013331985;0.008050936;0.003902564;0.024688453;0.004123696;0.017904447;0.008773944
65;126;65;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;65;-54.409774;-28.043836;AV;AA;57;30;13;0;5;2.57;2.2;2.08;10.1930027;Farming;1833;9.738836288;19.64583397;53.32568741;21.79999924;0.069930419;0.741020758;0.878126563;0.003929419;0.011059265;0.006663922;0.016230522;0.004265499;0.169451291;0.000582034;0.008208412;0.007243373;0.006679719;0.005201137;0.006199561;0.010175068;0.023134298;0.001734175;0.006232031;0.003670365;0.018445391;0.008208412;1.438265415;1.042817862;0.012007174;0.008189686;0.189006096;0.089544865;0.005761841;0.005957185;0.004378223;0.012454681;0.005503974;0.01800949;0.004179379
66;128;66;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;66;-54.405666;-28.04237;AV;AA;59;33;8;0;5;2.45;1.86;2.08;9.698119164;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.056031666;0.422734704;0.528459263;0.005220512;0.010126069;0.008522852;0.009205873;0.007576531;0.10096843;0.002948642;0.009803404;0.012769806;0.012238151;0.006094038;0.009688313;0.011310943;0.039961384;0.004516313;0.011979244;0.005335174;0.044431391;0.009803404;1.670317885;0.844565245;0.0244505;0.003935826;0.087453951;0.051081126;0.006007896;0.007564061;0.010827383;0.022423117;0.003798476;0.020872125;0.005363648
67;130;67;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;67;-54.405992;-28.043572;AV;AA;55;36;9;0;5;3.12;2.38;3.03;9.744800568;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.042428261;0.372111022;0.456204045;0.005522236;0.008901015;0.003725761;0.010928329;0.003732415;0.109850703;0.002345901;0.008530463;0.010522862;0.007355236;0.010377718;0.010677137;0.010770295;0.027342074;0.00475002;0.008938399;0.001741614;0.022602233;0.008530463;1.201095313;0.553203835;0.016348457;0.003825537;0.108925724;0.097448568;0.003658456;0.027258896;0.008683871;0.014309105;0.000792609;0.019785961;0.00618488
68;132;68;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;68;-54.410323;-28.0423;AV;HE;55;36;9;0;5;3.18;2.26;2.9;10.13271999;Grassland;1833;9.738836288;19.64583397;53.32568741;21.79999924;0.039117452;0.474739115;0.592591517;0.00368582;0.015711719;0.003536007;0.009328191;0.007695682;0.141963059;0.001526935;0.005383774;0.004066437;0.00556892;0.003953225;0.007696925;0.014366597;0.049953877;0.005416604;0.002495509;0.002288998;0.046721519;0.005383774;1.72292417;1.686215909;0.009219769;0.012143091;0.107871668;0.099322519;0.005701848;0.009898535;0.006652123;0.018427072;0.004247168;0.016947494;0.00566827
69;134;69;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;69;-54.411038;-28.043439;AV;HE;50;36;14;0;5;2.98;2.44;2.49;10.19966221;Grassland;1833;9.738836288;19.64583397;53.32568741;21.79999924;0.067074084;0.467813954;0.621912402;0.007142175;0.014628057;0.009681969;0.010479609;0.004736954;0.032592954;0.001512871;0.007107203;0.007661355;0.006687735;0.006389037;0.006750498;0.015978477;0.034536629;0.003764303;0.024635339;0.009019381;0.030151673;0.007107203;1.670798605;0.325361649;0.015931827;0.006069626;0.102857201;0.103738246;0.006223018;0.013467308;0.005702103;0.028342818;0.004895743;0.01146656;0.004379885
70;136;70;BD1;BD1;2013;07/09/2013;R1;LV;argilosa;girua;wgs84;EPSG:4326;NA;70;-54.4118;-28.044493;AV;HE;56;33;11;0;5;2.79;2.49;2.52;10.23371887;Forest;1833;9.738836288;19.64583397;53.32568741;21.79999924;0.053749548;0.523979355;0.671091012;0.006831303;0.007326965;0.009194956;0.013527913;0.007980875;0.103758273;0.002652428;0.003680873;0.007233858;0.003576415;0.003565069;0.010548793;0.016252412;0.048194078;0.002828944;0.008600855;0.001597005;0.027485226;0.003680873;1.290746256;1.052498476;0.009003412;0.00353456;0.0633918;0.07547449;0.006592389;0.007302512;0.00335193;0.016161524;0.005575779;0.018116281;0.003666717
71;138;71;BD1;BD1;2013;07/09/2013;R1;GX;argilosa;girua;wgs84;EPSG:4326;NA;71;-54.410541;-28.046338;AV;HE;43;44;13;0;5;7.4;4.23;7.27;10.34025574;Grassland;1833;9.738836288;19.64583397;53.32568741;21.79999924;0.039869681;0.042767459;0.052424102;0.002607351;0.002885483;0.006012423;0.00628762;0.000999401;0.076496004;0.004229569;0.002381757;0.003582597;0.004274615;0.003609353;0.004896657;0.005938948;0.049811329;0.001197275;0.000713385;0.001031001;0.019065096;0.002381757;0.707309046;0.382347076;0.017980721;0.001668669;0.038568299;0.210739148;0.002468528;0.008507948;0.005796391;0.010112823;0.001692116;0.009066212;0.007399175
72;140;72;BD1;BD1;2013;07/09/2013;R1;GX;média;girua;wgs84;EPSG:4326;NA;72;-54.402106;-28.048001;AV;HE;30;53;17;0;5;5.43;2.71;4.89;9.79077816;Farming;1835;9.741431236;19.56666756;53.60983276;21.70000076;0.051854439;0.138094957;0.062376318;0.002006903;0.00369121;0.005571346;0.004458003;0.001834065;0.207037683;0.001572193;0.00273976;0.002779586;0.002889902;0.002035027;0.003135063;0.004945645;0.059617816;0.000683253;0.00770855;0.002616201;0.007980593;0.00273976;0.672324174;0.909743822;0.009709928;0.001039717;0.043875344;0.208298933;0.002877399;0.007774047;0.002796042;0.006756228;0.001591322;0.008347381;0.005772867
